archivo,linea,simbolo,tipo_objeto,ruta_mencionada,categoria,consumidores,impacto,recomendacion,evidencia,versionado
docs/engineering/local_storage.md,9,local_storage.md,Documento,STORAGE_ROOT,documentation_current,Lectores de documentación,Sin acceso a archivos en runtime,Aclarar root canónico si se menciona var/storage sin /app,Compose fija `STORAGE_PROVIDER=local` y `STORAGE_ROOT=/app/var/storage`. Este es,True
docs/engineering/local_storage.md,11,local_storage.md,Documento,STORAGE_ROOT,documentation_current,Lectores de documentación,Sin acceso a archivos en runtime,Aclarar root canónico si se menciona var/storage sin /app,host. El backend exige que `STORAGE_ROOT` exista en el entorno y sea una ruta,True
docs/engineering/local_storage.md,16,local_storage.md,Documento,backend_api/var/storage,documentation_current,Lectores de documentación,Sin acceso a archivos en runtime,Aclarar root canónico si se menciona var/storage sin /app,`capstone`. Los roots históricos `var/storage` y `backend_api/var/storage`,True
docs/engineering/local_storage.md,16,local_storage.md,Documento,var/storage,documentation_current,Lectores de documentación,Sin acceso a archivos en runtime,Aclarar root canónico si se menciona var/storage sin /app,`capstone`. Los roots históricos `var/storage` y `backend_api/var/storage`,True
docs/engineering/local_storage.md,21,local_storage.md,Documento,microscopy-images,documentation_current,Lectores de documentación,Sin acceso a archivos en runtime,Aclarar root canónico si se menciona var/storage sin /app,`microscopy-images/{subject_uuid}/{sample_uuid}/{slide_uuid}/{image_uuid}/{sha256}.{ext}`,True
docs/engineering/local_storage.md,47,local_storage.md,Documento,STORAGE_ROOT,documentation_current,Lectores de documentación,Sin acceso a archivos en runtime,Aclarar root canónico si se menciona var/storage sin /app,"El cleanup acepta boundaries explícitos, nunca elimina `STORAGE_ROOT`, el",True
docs/engineering/local_storage.md,51,local_storage.md,Documento,model-explanations,documentation_current,Lectores de documentación,Sin acceso a archivos en runtime,Aclarar root canónico si se menciona var/storage sin /app,`model-explanations` no es contenido clínico. Las nuevas explicaciones de,True
docs/engineering/local_storage.md,52,local_storage.md,Documento,ARTIFACTS_ROOT,documentation_current,Lectores de documentación,Sin acceso a archivos en runtime,Aclarar root canónico si se menciona var/storage sin /app,modelos se escriben bajo `ARTIFACTS_ROOT/model-explanations` y usan staging,True
docs/engineering/local_storage.md,52,local_storage.md,Documento,model-explanations,documentation_current,Lectores de documentación,Sin acceso a archivos en runtime,Aclarar root canónico si se menciona var/storage sin /app,modelos se escriben bajo `ARTIFACTS_ROOT/model-explanations` y usan staging,True
docs/engineering/local_storage.md,53,local_storage.md,Documento,model-explanations,documentation_current,Lectores de documentación,Sin acceso a archivos en runtime,Aclarar root canónico si se menciona var/storage sin /app,separado. Las referencias históricas bajo `var/storage/model-explanations` se,True
docs/engineering/local_storage.md,53,local_storage.md,Documento,var/storage,documentation_current,Lectores de documentación,Sin acceso a archivos en runtime,Aclarar root canónico si se menciona var/storage sin /app,separado. Las referencias históricas bajo `var/storage/model-explanations` se,True
docs/engineering/prompt4_precheck.md,14,prompt4_precheck.md,Documento,./var/storage,documentation_historical,Lectores de documentación,Sin acceso a archivos en runtime,Conservar evidencia histórica,"Configuración inicial: `STORAGE_ROOT=./var/storage`,",True
docs/engineering/prompt4_precheck.md,14,prompt4_precheck.md,Documento,STORAGE_ROOT,documentation_historical,Lectores de documentación,Sin acceso a archivos en runtime,Conservar evidencia histórica,"Configuración inicial: `STORAGE_ROOT=./var/storage`,",True
docs/engineering/prompt5_precheck.md,23,prompt5_precheck.md,Documento,./var/storage,documentation_historical,Lectores de documentación,Sin acceso a archivos en runtime,Conservar evidencia histórica,"- Storage: proveedor local, `STORAGE_ROOT=./var/storage`; originales bajo claves",True
docs/engineering/prompt5_precheck.md,23,prompt5_precheck.md,Documento,STORAGE_ROOT,documentation_historical,Lectores de documentación,Sin acceso a archivos en runtime,Conservar evidencia histórica,"- Storage: proveedor local, `STORAGE_ROOT=./var/storage`; originales bajo claves",True
docs/engineering/prompt7_validation.md,27,prompt7_validation.md,Documento,var/storage,documentation_historical,Lectores de documentación,Sin acceso a archivos en runtime,Conservar evidencia histórica,"| Storage | proveedor local bajo `var/storage`, reconciliado |",True
docs/engineering/prompt8_validation.md,112,prompt8_validation.md,Documento,STORAGE_ROOT,documentation_historical,Lectores de documentación,Sin acceso a archivos en runtime,Conservar evidencia histórica,"storage sólo admite claves relativas confinadas bajo `STORAGE_ROOT`, sin",True
docs/engineering/prompt8_validation.md,114,prompt8_validation.md,Documento,cell-explanations,documentation_historical,Lectores de documentación,Sin acceso a archivos en runtime,Conservar evidencia histórica,"`cell-explanations/`, con tamaño y SHA-256; PostgreSQL conserva metadata, no",True
docs/operations/smear_analysis_reset.md,33,smear_analysis_reset.md,Documento,/app/var/storage,documentation_current,Lectores de documentación,Sin acceso a archivos en runtime,Aclarar root canónico si se menciona var/storage sin /app,"El único root operativo es el `STORAGE_ROOT` configurado por Compose: `scientific_storage → /app/var/storage`. El reset no descubre raíces alternativas. Los directorios históricos del repositorio `var/storage/` y `backend_api/var/storage/` no se leen, montan, copian ni eliminan desde esta herramienta; su tratamiento corresponde a Storage B.4, después de resolver separadamente la explicación de modelo preservada.",True
docs/operations/smear_analysis_reset.md,33,smear_analysis_reset.md,Documento,STORAGE_ROOT,documentation_current,Lectores de documentación,Sin acceso a archivos en runtime,Aclarar root canónico si se menciona var/storage sin /app,"El único root operativo es el `STORAGE_ROOT` configurado por Compose: `scientific_storage → /app/var/storage`. El reset no descubre raíces alternativas. Los directorios históricos del repositorio `var/storage/` y `backend_api/var/storage/` no se leen, montan, copian ni eliminan desde esta herramienta; su tratamiento corresponde a Storage B.4, después de resolver separadamente la explicación de modelo preservada.",True
docs/operations/smear_analysis_reset.md,33,smear_analysis_reset.md,Documento,backend_api/var/storage,documentation_current,Lectores de documentación,Sin acceso a archivos en runtime,Aclarar root canónico si se menciona var/storage sin /app,"El único root operativo es el `STORAGE_ROOT` configurado por Compose: `scientific_storage → /app/var/storage`. El reset no descubre raíces alternativas. Los directorios históricos del repositorio `var/storage/` y `backend_api/var/storage/` no se leen, montan, copian ni eliminan desde esta herramienta; su tratamiento corresponde a Storage B.4, después de resolver separadamente la explicación de modelo preservada.",True
docs/operations/smear_analysis_reset.md,33,smear_analysis_reset.md,Documento,var/storage,documentation_current,Lectores de documentación,Sin acceso a archivos en runtime,Aclarar root canónico si se menciona var/storage sin /app,"El único root operativo es el `STORAGE_ROOT` configurado por Compose: `scientific_storage → /app/var/storage`. El reset no descubre raíces alternativas. Los directorios históricos del repositorio `var/storage/` y `backend_api/var/storage/` no se leen, montan, copian ni eliminan desde esta herramienta; su tratamiento corresponde a Storage B.4, después de resolver separadamente la explicación de modelo preservada.",True
docs/operations/smear_analysis_reset.md,35,smear_analysis_reset.md,Documento,cell-crops,documentation_current,Lectores de documentación,Sin acceso a archivos en runtime,Aclarar root canónico si se menciona var/storage sin /app,"Sólo se admiten `microscopy-images/`, `cell-crops/`, `cell-explanations/`, `.staging/uploads/`, `.staging/cell-detection/` y `.staging/cell-explanations/`. `model-explanations/`, `.staging/model-explanations/` y todos los namespaces no enumerados se preservan. Cada archivo objetivo existente se registra con key, namespace, tabla/fila/columna, clasificación, tamaño, SHA-256, UID/GID, permisos, inode, device y mtime. Se rechazan rutas absolutas, traversal, symlinks, archivos especiales, metadata discordante y archivos compartidos. No se usan globs ni borrado recursivo.",True
docs/operations/smear_analysis_reset.md,35,smear_analysis_reset.md,Documento,cell-explanations,documentation_current,Lectores de documentación,Sin acceso a archivos en runtime,Aclarar root canónico si se menciona var/storage sin /app,"Sólo se admiten `microscopy-images/`, `cell-crops/`, `cell-explanations/`, `.staging/uploads/`, `.staging/cell-detection/` y `.staging/cell-explanations/`. `model-explanations/`, `.staging/model-explanations/` y todos los namespaces no enumerados se preservan. Cada archivo objetivo existente se registra con key, namespace, tabla/fila/columna, clasificación, tamaño, SHA-256, UID/GID, permisos, inode, device y mtime. Se rechazan rutas absolutas, traversal, symlinks, archivos especiales, metadata discordante y archivos compartidos. No se usan globs ni borrado recursivo.",True
docs/operations/smear_analysis_reset.md,35,smear_analysis_reset.md,Documento,microscopy-images,documentation_current,Lectores de documentación,Sin acceso a archivos en runtime,Aclarar root canónico si se menciona var/storage sin /app,"Sólo se admiten `microscopy-images/`, `cell-crops/`, `cell-explanations/`, `.staging/uploads/`, `.staging/cell-detection/` y `.staging/cell-explanations/`. `model-explanations/`, `.staging/model-explanations/` y todos los namespaces no enumerados se preservan. Cada archivo objetivo existente se registra con key, namespace, tabla/fila/columna, clasificación, tamaño, SHA-256, UID/GID, permisos, inode, device y mtime. Se rechazan rutas absolutas, traversal, symlinks, archivos especiales, metadata discordante y archivos compartidos. No se usan globs ni borrado recursivo.",True
docs/operations/smear_analysis_reset.md,35,smear_analysis_reset.md,Documento,model-explanations,documentation_current,Lectores de documentación,Sin acceso a archivos en runtime,Aclarar root canónico si se menciona var/storage sin /app,"Sólo se admiten `microscopy-images/`, `cell-crops/`, `cell-explanations/`, `.staging/uploads/`, `.staging/cell-detection/` y `.staging/cell-explanations/`. `model-explanations/`, `.staging/model-explanations/` y todos los namespaces no enumerados se preservan. Cada archivo objetivo existente se registra con key, namespace, tabla/fila/columna, clasificación, tamaño, SHA-256, UID/GID, permisos, inode, device y mtime. Se rechazan rutas absolutas, traversal, symlinks, archivos especiales, metadata discordante y archivos compartidos. No se usan globs ni borrado recursivo.",True
scripts/storage/reconcile.py,50,main,Script,microscopy-images,canonical_runtime,CLI explícita y documentación de reconciliación,Namespace/key relativo o root científico canónico; no fallback legacy,Conservar contrato actual,"image_root = storage.root / ""microscopy-images""",True
scripts/storage/reconcile_cell_crops.py,45,main,Script,storage_root,canonical_runtime,CLI explícita y documentación de reconciliación,Namespace/key relativo o root científico canónico; no fallback legacy,Conservar contrato actual,root = Path(os.path.abspath(get_settings().storage_root)),True
scripts/storage/reconcile_cell_crops.py,46,main,Script,cell-crops,canonical_runtime,CLI explícita y documentación de reconciliación,Namespace/key relativo o root científico canónico; no fallback legacy,Conservar contrato actual,"crop_root = root / ""cell-crops""",True
scripts/storage/reconcile_cell_crops.py,58,main,Script,STORAGE_ROOT,canonical_runtime,CLI explícita y documentación de reconciliación,Namespace/key relativo o root científico canónico; no fallback legacy,Conservar contrato actual,"issues.append((""storage_root_symlink"", ""STORAGE_ROOT""))",True
scripts/storage/reconcile_cell_crops.py,58,main,Script,storage_root,canonical_runtime,CLI explícita y documentación de reconciliación,Namespace/key relativo o root científico canónico; no fallback legacy,Conservar contrato actual,"issues.append((""storage_root_symlink"", ""STORAGE_ROOT""))",True
scripts/storage/reconcile_cell_crops.py,60,main,Script,cell-crops,canonical_runtime,CLI explícita y documentación de reconciliación,Namespace/key relativo o root científico canónico; no fallback legacy,Conservar contrato actual,"issues.append((""cell_crop_root_symlink"", ""cell-crops""))",True
scripts/storage/reconcile_cell_explanations.py,81,reconcile,Script,cell-explanations,canonical_runtime,CLI explícita y documentación de reconciliación,Namespace/key relativo o root científico canónico; no fallback legacy,Conservar contrato actual,"explanation_root = root / ""cell-explanations""",True
scripts/storage/reconcile_cell_explanations.py,82,reconcile,Script,cell-explanations,canonical_runtime,CLI explícita y documentación de reconciliación,Namespace/key relativo o root científico canónico; no fallback legacy,Conservar contrato actual,"staging_root = root / "".staging"" / ""cell-explanations""",True
scripts/storage/reconcile_cell_explanations.py,93,reconcile,Script,STORAGE_ROOT,canonical_runtime,CLI explícita y documentación de reconciliación,Namespace/key relativo o root científico canónico; no fallback legacy,Conservar contrato actual,"issues.append((""storage_root_symlink"", ""STORAGE_ROOT""))",True
scripts/storage/reconcile_cell_explanations.py,93,reconcile,Script,storage_root,canonical_runtime,CLI explícita y documentación de reconciliación,Namespace/key relativo o root científico canónico; no fallback legacy,Conservar contrato actual,"issues.append((""storage_root_symlink"", ""STORAGE_ROOT""))",True
scripts/storage/reconcile_cell_explanations.py,95,reconcile,Script,cell-explanations,canonical_runtime,CLI explícita y documentación de reconciliación,Namespace/key relativo o root científico canónico; no fallback legacy,Conservar contrato actual,"issues.append((""cell_explanation_root_symlink"", ""cell-explanations""))",True
scripts/storage/reconcile_cell_explanations.py,98,reconcile,Script,cell-explanations,canonical_runtime,CLI explícita y documentación de reconciliación,Namespace/key relativo o root científico canónico; no fallback legacy,Conservar contrato actual,"(""cell_explanation_staging_symlink"", "".staging/cell-explanations"")",True
scripts/storage/reconcile_cell_explanations.py,148,main,Script,storage_root,canonical_runtime,CLI explícita y documentación de reconciliación,Namespace/key relativo o root científico canónico; no fallback legacy,Conservar contrato actual,root = Path(os.path.abspath(get_settings().storage_root)),True
scripts/storage/reset_smear_analysis.py,30,ALLOWED_NAMESPACES,Script,cell-crops,canonical_runtime,"CLI explícita; Makefile:30,35 y docs/operations/smear_analysis_reset.md",Namespace/key relativo o root científico canónico; no fallback legacy,Conservar contrato actual,"""microscopy-images"", ""cell-crops"", ""cell-explanations"",",True
scripts/storage/reset_smear_analysis.py,30,ALLOWED_NAMESPACES,Script,cell-explanations,canonical_runtime,"CLI explícita; Makefile:30,35 y docs/operations/smear_analysis_reset.md",Namespace/key relativo o root científico canónico; no fallback legacy,Conservar contrato actual,"""microscopy-images"", ""cell-crops"", ""cell-explanations"",",True
scripts/storage/reset_smear_analysis.py,30,ALLOWED_NAMESPACES,Script,microscopy-images,canonical_runtime,"CLI explícita; Makefile:30,35 y docs/operations/smear_analysis_reset.md",Namespace/key relativo o root científico canónico; no fallback legacy,Conservar contrato actual,"""microscopy-images"", ""cell-crops"", ""cell-explanations"",",True
scripts/storage/reset_smear_analysis.py,31,ALLOWED_NAMESPACES,Script,cell-explanations,canonical_runtime,"CLI explícita; Makefile:30,35 y docs/operations/smear_analysis_reset.md",Namespace/key relativo o root científico canónico; no fallback legacy,Conservar contrato actual,""".staging/uploads"", "".staging/cell-detection"", "".staging/cell-explanations"",",True
scripts/storage/reset_smear_analysis.py,33,PRESERVED_NAMESPACES,Script,model-explanations,canonical_runtime,"CLI explícita; Makefile:30,35 y docs/operations/smear_analysis_reset.md",Namespace/key relativo o root científico canónico; no fallback legacy,Conservar contrato actual,"PRESERVED_NAMESPACES = frozenset({""model-explanations""})",True
scripts/storage/reset_smear_analysis.py,240,build_manifest,Script,STORAGE_ROOT,canonical_runtime,"CLI explícita; Makefile:30,35 y docs/operations/smear_analysis_reset.md",Namespace/key relativo o root científico canónico; no fallback legacy,Conservar contrato actual,# a vanished file descriptor or a missing/unsafe STORAGE_ROOT.,True
scripts/storage/reset_smear_analysis.py,383,validate_reference,Script,cell-crops,canonical_runtime,"CLI explícita; Makefile:30,35 y docs/operations/smear_analysis_reset.md",Namespace/key relativo o root científico canónico; no fallback legacy,Conservar contrato actual,"'microscopy_images': 'microscopy-images', 'cell_crops': 'cell-crops',",True
scripts/storage/reset_smear_analysis.py,383,validate_reference,Script,microscopy-images,canonical_runtime,"CLI explícita; Makefile:30,35 y docs/operations/smear_analysis_reset.md",Namespace/key relativo o root científico canónico; no fallback legacy,Conservar contrato actual,"'microscopy_images': 'microscopy-images', 'cell_crops': 'cell-crops',",True
scripts/storage/reset_smear_analysis.py,384,validate_reference,Script,cell-explanations,canonical_runtime,"CLI explícita; Makefile:30,35 y docs/operations/smear_analysis_reset.md",Namespace/key relativo o root científico canónico; no fallback legacy,Conservar contrato actual,"'cell_explanations': 'cell-explanations',",True
scripts/storage/reset_smear_analysis.py,598,validate_manifest,Script,cell-crops,canonical_runtime,"CLI explícita; Makefile:30,35 y docs/operations/smear_analysis_reset.md",Namespace/key relativo o root científico canónico; no fallback legacy,Conservar contrato actual,"elif namespace != {'microscopy_images': 'microscopy-images', 'cell_crops': 'cell-crops', 'cell_explanations': 'cell-explanations'}[value['table']]:",True
scripts/storage/reset_smear_analysis.py,598,validate_manifest,Script,cell-explanations,canonical_runtime,"CLI explícita; Makefile:30,35 y docs/operations/smear_analysis_reset.md",Namespace/key relativo o root científico canónico; no fallback legacy,Conservar contrato actual,"elif namespace != {'microscopy_images': 'microscopy-images', 'cell_crops': 'cell-crops', 'cell_explanations': 'cell-explanations'}[value['table']]:",True
scripts/storage/reset_smear_analysis.py,598,validate_manifest,Script,microscopy-images,canonical_runtime,"CLI explícita; Makefile:30,35 y docs/operations/smear_analysis_reset.md",Namespace/key relativo o root científico canónico; no fallback legacy,Conservar contrato actual,"elif namespace != {'microscopy_images': 'microscopy-images', 'cell_crops': 'cell-crops', 'cell_explanations': 'cell-explanations'}[value['table']]:",True
scripts/storage/reset_smear_analysis.py,1008,main,Script,STORAGE_ROOT,canonical_runtime,"CLI explícita; Makefile:30,35 y docs/operations/smear_analysis_reset.md",Namespace/key relativo o root científico canónico; no fallback legacy,Conservar contrato actual,"root_value = os.environ.get(""STORAGE_ROOT"")",True
scripts/storage/reset_smear_analysis.py,1009,main,Script,STORAGE_ROOT,canonical_runtime,"CLI explícita; Makefile:30,35 y docs/operations/smear_analysis_reset.md",Namespace/key relativo o root científico canónico; no fallback legacy,Conservar contrato actual,"if not database_url or not root_value: raise ResetRefused(""DATABASE_URL y STORAGE_ROOT son obligatorios"")",True
